Category,id,Item.Title,Item.Price,Item.Total.Price,Item.Service.Fee,Item.Currency,Item.Brand,Item.Size,Item.Status,Item.URL,Item.Photo.URL,Item.Favorites,Seller.ID,Seller.Username,Seller.URL,Seller.Photo,Is.Business.Seller,Is.Promoted,Created.Date,Timestamp
Blazer,7741631367.0,Faux Leather Blazer,7.0,8.05,1.05,USD,Stradivarius,S / US 4-6,Good,https://www.vinted.com/items/7741631367-faux-leather-blazer,https://images1.vinted.net/t/06_00f83_a931QYPobH3a8GRPZQQW8dSr/f800/1765410914.webp?s=0b63b7ac681389ba6bd866525d8d8d18df45ddd1,7.0,3123776863.0,jennal755,https://www.vinted.com/member/3123776863-jennal755,Not Available,No,No,12/11/2025,1765410914000.0
Blazer,7722250104.0,Banana Republic shiny wool blazer,12.0,13.3,1.3,USD,Banana Republic,S / US 4-6,Good,https://www.vinted.com/items/7722250104-banana-republic-shiny-wool-blazer,https://images1.vinted.net/t/05_0236f_jCBoky2oEziPcsmtFrvcHvfm/f800/1765150847.webp?s=53939d8bc6f2174f32b20d86350215af1687ee11,3.0,259989769.0,secondsummerthrift,https://www.vinted.com/member/259989769-secondsummerthrift,https://images1.vinted.net/t/04_01af4_3TJEJiRkjUiEbhbzjggQaccQ/f800/1759116751.webp?s=397fe5213d9b057fefec6ddc0a9fe0e980c3e2f9,No,No,12/8/2025,1765150847000.0
Blazer,7734678123.0,Zara top,9.0,10.15,1.15,USD,Zara,M / US 8-10,New without tags,https://www.vinted.com/items/7734678123-zara-top,https://images1.vinted.net/t/06_01caf_QmcRdhfGz3jkpDSErrkg3LmL/f800/1765313885.webp?s=ebcd40f609ec41a0dd922d4dd0c82f6abdaf76f5,27.0,119260684.0,luciegrst02,https://www.vinted.com/member/119260684-luciegrst02,https://images1.vinted.net/t/01_01c3e_XLeNfCBSRppvBJ8BMZmPrzxX/f800/1737048549.webp?s=f4b5700fd1eb27e20ad48827c3d3a0764db214ab,No,No,12/9/2025,1765313885000.0
Blazer,7743444930.0,Laura Ashley suede leather black jacket,12.0,13.3,1.3,USD,Laura Ashley,Other,Good,https://www.vinted.com/items/7743444930-laura-ashley-suede-leather-black-jacket,https://images1.vinted.net/t/06_015a4_rf53TVZuf93aUkieLWHJKbs1/f800/1765455120.webp?s=8820eebcd77da2cd4ed3debffb9ee3210b512f52,1.0,244730742.0,runthis,https://www.vinted.com/member/244730742-runthis,https://images1.vinted.net/t/05_007f6_SAdXSvG53XPjxMXzNRTiFnGR/f800/1761391661.webp?s=646bee76a77231eed2fe18db1f4aed67dabcf44e,No,No,12/11/2025,1765455120000.0
Blazer,7735380731.0,$ 8 ZARA (animal print blazer) The size says L but it's more like a M.,8.0,9.1,1.1,USD,Zara,M / US 8-10,Very good,https://www.vinted.com/items/7735380731-8-zara-animal-print-blazer-the-size-says-l-but-its-more-like-a-m,https://images1.vinted.net/t/06_0153b_8JXgrE1HGg9E3frzs76fHWBg/f800/1765329181.webp?s=a256cc06f6c2712ad9b3f78c9b6c80285628d689,9.0,209767009.0,josyta13,https://www.vinted.com/member/209767009-josyta13,https://images1.vinted.net/t/04_00d2e_xL1ft6GTzPJCYrFg7co9ggGt/f800/1739208868.webp?s=de5130be843c8d79342fc6b9d5f90223b0489168,No,No,12/10/2025,1765329181000.0
Blazer,7735266965.0,Black Cabi coat,7.99,9.09,1.1,USD,CAbi,S / US 4-6,Very good,https://www.vinted.com/items/7735266965-black-cabi-coat,https://images1.vinted.net/t/05_00840_Siu8WH1QLi62auUMbtQ33wrh/f800/1765322609.webp?s=19bc3feea1ba3086964d92a2ac8419f3b0c66007,27.0,307606934.0,merth22,https://www.vinted.com/member/307606934-merth22,Not Available,No,No,12/10/2025,1765322609000.0
Blazer,7733792718.0,"Brand: Nine West, Size: 2",7.0,8.05,1.05,USD,Nine West,S / US 4-6,Very good,https://www.vinted.com/items/7733792718-brand-nine-west-size-2,https://images1.vinted.net/t/06_005de_yEyZ5WYFyhg1kXdABUhpFzjx/f800/1765306430.webp?s=61ecb34d06d2eb441611bb343b2a64063b49893a,8.0,313745332.0,pinkdomain,https://www.vinted.com/member/313745332-pinkdomain,https://images1.vinted.net/t/05_01af1_r4arEXJ9bjFMefpfyS4yAUv5/f800/1764026603.webp?s=eff55afcb03e37d44d34586559c190dbcb551b5c,No,No,12/9/2025,1765306430000.0
Blazer,7728510235.0,Set falda y blusa,23.5,25.38,1.88,USD,Not Available,M / US 8-10,New without tags,https://www.vinted.com/items/7728510235-set-falda-y-blusa,https://images1.vinted.net/t/05_00a7a_ae73xkwpEYMR5VZEqBpqR497/f800/1765228834.webp?s=99d40af73c0ea7dfea906a4579844b557464bde7,21.0,316212412.0,susy1024owv,https://www.vinted.com/member/316212412-susy1024owv,https://images1.vinted.net/t/02_001dc_T4d5oqpPK9DJ4SmP7y8ySSzs/f800/1765067133.webp?s=9de6b7c5d980cb2745e683ca59bb1dad59016775,No,No,12/8/2025,1765228834000.0
Blazer,7726650949.0,Ann Taylor Black Jacket Blazer,8.0,9.1,1.1,USD,Ann Taylor,L / US 12-14,New without tags,https://www.vinted.com/items/7726650949-ann-taylor-black-jacket-blazer,https://images1.vinted.net/t/01_00c0b_WGSuqpM2EieLRa5bKYXJaV3R/f800/1765214268.webp?s=2bd734c9db78ac7ecceeb223437f4399781bc941,2.0,315970225.0,bfs9092,https://www.vinted.com/member/315970225-bfs9092,https://images1.vinted.net/t/05_00837_LaXHMVSMeSwsLaaQm9o1Vd55/f800/1764962895.webp?s=ff58479fa624d536e5783bd50e1440e5db93bfb0,No,No,12/8/2025,1765214268000.0
Blazer,7722026302.0,Beautiful leather blazzer,10.0,11.2,1.2,USD,style & co.,S / US 4-6,Very good,https://www.vinted.com/items/7722026302-beautiful-leather-blazzer,https://images1.vinted.net/t/02_00495_1dEdT1atP4gcAZM2P1DDcFYy/f800/1765145644.webp?s=ed08a51c6954063c2932c2c78e06f2736760c1c7,3.0,305949286.0,romelthrift29,https://www.vinted.com/member/305949286-romelthrift29,https://images1.vinted.net/t/05_0257c_FV634LtX5AfTxe15Y97AYq6k/f800/1763096992.webp?s=96b7f15de383b35932e7cbb04b24f385d43402ec,No,No,12/7/2025,1765145644000.0
Blazer,7699761565.0,Women's Knitted Blazer,10.0,11.2,1.2,USD,Coldwater Creek,L / US 12-14,Very good,https://www.vinted.com/items/7699761565-womens-knitted-blazer,https://images1.vinted.net/t/06_011bb_S7gtEESNsjAk8cvevxhpEQCr/f800/1764869246.webp?s=9ccf60d8a102a2cf6254fbe65fe8ceab4ba02da6,3.0,147594851.0,roviya,https://www.vinted.com/member/147594851-roviya,https://images1.vinted.net/t/05_007ef_ebkUnkwg6mqVkYJexQn1XVNq/f800/1763406365.webp?s=0fe57b027379ea5b101f6abec4076b6f55843cba,No,No,12/4/2025,1764869246000.0
Blazer,7735420473.0,Royal blue pant suit,25.0,26.95,1.95,USD,XOXO,L / US 12-14,Very good,https://www.vinted.com/items/7735420473-royal-blue-pant-suit,https://images1.vinted.net/t/06_01b86_FJVBbcnyxcS8cLi97mPG2FMa/f800/1765334715.webp?s=30ccf772432073d2e18b430158462306cd64a4ac,7.0,316443500.0,paigecockroft,https://www.vinted.com/member/316443500-paigecockroft,Not Available,No,No,12/10/2025,1765334715000.0
Blazer,7714119987.0,Vintage 1980s Black animal print Crop Jacket size 10,15.0,16.45,1.45,USD,Incite,M / US 8-10,Very good,https://www.vinted.com/items/7714119987-vintage-1980s-black-animal-print-crop-jacket-size-10,https://images1.vinted.net/t/05_006d7_K93WXQbh9QhMCiFP93siX18Y/f800/1765068910.webp?s=6da952a921a34bcd2b5d31005a483689e5dcb01c,28.0,316146327.0,atmospherevintage,https://www.vinted.com/member/316146327-atmospherevintage,https://images1.vinted.net/t/06_01b7c_nvAR4fhsepteSPirT7v4Y331/f800/1765041052.webp?s=269dc868cd99b846658dce0356c81e1baae66290,No,No,12/7/2025,1765068910000.0
Blazer,7728683808.0,Brown Button Up Blazer,10.0,11.2,1.2,USD,Carlisle,M / US 8-10,Very good,https://www.vinted.com/items/7728683808-brown-button-up-blazer,https://images1.vinted.net/t/06_003d7_rYPsi2ruNHSaK3iDP3HYFy7Q/f800/1765230768.webp?s=862d963e1f724863fa2fc5aae2945549a449d17b,2.0,99552737.0,sundazedthrifting,https://www.vinted.com/member/99552737-sundazedthrifting,https://images1.vinted.net/t/04_00d76_v7TrmBZUEAQaTCztscySm12p/f800/1739065639.webp?s=2b05e20d9f2881aee6d7f230dace200c695b888b,No,No,12/8/2025,1765230768000.0
Blazer,7733874029.0,Elegant Indian Women’s Black Neru Blazer,20.0,21.7,1.7,USD,NO LABEL,Other,Very good,https://www.vinted.com/items/7733874029-elegant-indian-womens-black-neru-blazer,https://images1.vinted.net/t/05_01e4b_o7ogMXQd6eXuE2KuSbVx55yE/f800/1765307109.webp?s=85cb258f251d724fe66d0cf9ab49f1a1c8691b6b,2.0,316661871.0,jgovindaraj,https://www.vinted.com/member/316661871-jgovindaraj,Not Available,No,No,12/9/2025,1765307109000.0
Blazer,7693311666.0,Black blazer,2.0,2.8,0.8,USD,Worthington,S / US 4-6,Very good,https://www.vinted.com/items/7693311666-black-blazer,https://images1.vinted.net/t/05_02667_Zhq88NMtMxrypigWBRvLxsgn/f800/1764782000.webp?s=96fae6eccae6d347675c58a4dccf01f9721cf745,1.0,281618879.0,yxvvr0,https://www.vinted.com/member/281618879-yxvvr0,https://images1.vinted.net/t/01_01b28_rqApgqP83qtLqKGdexAV9QCW/f800/1759894079.webp?s=a412d0dff400bb0a63eac56386c1c7611b0575bd,No,No,12/3/2025,1764782000000.0
Blazer,7741735320.0,Theory Grey Striped Wool Blazer 6,30.0,32.2,2.2,USD,Theory,S / US 4-6,Very good,https://www.vinted.com/items/7741735320-theory-grey-striped-wool-blazer-6,https://images1.vinted.net/t/06_01b43_j6cU9gke5DWGa8sxy18HV9oe/f800/1765421228.webp?s=16a48b083eaa79a59925cdce317fe66c8a34449f,3.0,3123585814.0,jane2344,https://www.vinted.com/member/3123585814-jane2344,Not Available,No,No,12/11/2025,1765421228000.0
Blazer,7695434085.0,y2k fitted office siren ruffle blazer top,35.0,37.45,2.45,USD,Body Central,M / US 8-10,Very good,https://www.vinted.com/items/7695434085-y2k-fitted-office-siren-ruffle-blazer-top,https://images1.vinted.net/t/06_00f46_v96JRjbo4PajbkEd5Mtc4Rif/f800/1764801114.webp?s=1a422a8523221456c09538385bf42552ef2eff5f,10.0,250732742.0,kellyscutethings,https://www.vinted.com/member/250732742-kellyscutethings,Not Available,No,No,12/3/2025,1764801114000.0
Blazer,7735265881.0,The Drop Women's Blake Long Blazer,20.0,21.7,1.7,USD,The Drop,XL / US 16-18,New with tags,https://www.vinted.com/items/7735265881-the-drop-womens-blake-long-blazer,https://images1.vinted.net/t/06_02358_gD8oMfYdsvM7uhVSYGo7moPv/f800/1765322574.webp?s=f7f4c7c836bd030a65c974de7841401df943db93,5.0,313811445.0,christinam618,https://www.vinted.com/member/313811445-christinam618,Not Available,No,No,12/10/2025,1765322574000.0
Blazer,7727253064.0,NWT Blazer Jacket,5.0,5.95,0.95,USD,Metaphor,M / US 8-10,New with tags,https://www.vinted.com/items/7727253064-nwt-blazer-jacket,https://images1.vinted.net/t/05_01b72_GutkiMyEJejDeuXkzfrkkZMU/f800/1765218748.webp?s=dff9a0480b99c2abbb04bbe7912d439a067bf8ce,3.0,72286213.0,caliviss,https://www.vinted.com/member/72286213-caliviss,https://images1.vinted.net/t/06_02683_ojdkUuFdzRczuGGF5hbf7F13/f800/1765029723.webp?s=9e11da314f601a3da9efb456db090b98b05a3b30,No,No,12/8/2025,1765218748000.0
Blazer,7734042153.0,Suade vintage blazzer,10.0,11.2,1.2,USD,Valerie Stevens,M / US 8-10,Very good,https://www.vinted.com/items/7734042153-suade-vintage-blazzer,https://images1.vinted.net/t/01_025d8_LDFgirNvow2YeifTj4GPzBRL/f800/1765308503.webp?s=70a264af0ec960a74b195df7f540b2389e55349b,5.0,305949286.0,romelthrift29,https://www.vinted.com/member/305949286-romelthrift29,https://images1.vinted.net/t/05_0257c_FV634LtX5AfTxe15Y97AYq6k/f800/1763096992.webp?s=96b7f15de383b35932e7cbb04b24f385d43402ec,No,No,12/9/2025,1765308503000.0
Blazer,7735365286.0,Stoosh Black Blazer with white contrast piping,15.0,16.45,1.45,USD,Stoosh,L / US 12-14,New with tags,https://www.vinted.com/items/7735365286-stoosh-black-blazer-with-white-contrast-piping,https://images1.vinted.net/t/06_021c2_kKFEmsd8MW1YeGWyeeiCSunN/f800/1765327724.webp?s=2ac878bc522ab97969e7fed37da94ec4b6994e97,6.0,315056851.0,sarait83,https://www.vinted.com/member/315056851-sarait83,https://images1.vinted.net/t/05_00b96_18woHE22AuvMH3WDboKt46Yk/f800/1764585155.webp?s=715fc0cd268b407f58823852e527f9a4792d1a77,No,No,12/10/2025,1765327724000.0
Blazer,7713312462.0,Vintage 80’s cheeta blazer and skirt,20.0,21.7,1.7,USD,Summer,M / US 8-10,Very good,https://www.vinted.com/items/7713312462-vintage-80s-cheeta-blazer-and-skirt,https://images1.vinted.net/t/06_01bff_GX5rwp69dUt3GC87fTBzDeSn/f800/1765052896.webp?s=db73ec9d288f1376bbf2b92b2e6d93d1bb903f7f,26.0,306815216.0,aracendy25,https://www.vinted.com/member/306815216-aracendy25,Not Available,No,No,12/6/2025,1765052896000.0
Blazer,7735451730.0,pair of black crochet beach cover-up pants,10.0,11.2,1.2,USD,H&M,XL / US 16-18,New without tags,https://www.vinted.com/items/7735451730-pair-of-black-crochet-beach-cover-up-pants,https://images1.vinted.net/t/05_00118_kywL5R6N8UNbCAaQwEffLbCt/f800/1765340970.webp?s=c7d338f77a227336a96541ab5c0e6a8ffb9cb33f,7.0,311376757.0,marisolm26,https://www.vinted.com/member/311376757-marisolm26,https://images1.vinted.net/t/01_0236f_vKF8F5wMd9LseByuqCvEFV6a/f800/1765337476.webp?s=8ed3bf1bcfc6d05beb2d5a3bbfbf58e0165777cd,No,No,12/10/2025,1765340970000.0
Blazer,7714150802.0,Nike x Sacai blazer low Size 10,20.0,21.7,1.7,USD,Nike,10.0,Good,https://www.vinted.com/items/7714150802-nike-x-sacai-blazer-low-size-10,https://images1.vinted.net/t/05_0001d_VxNMSgjx4HckTh9bQSMJXGC4/f800/1765071833.webp?s=2b04b838f9422199176e09e9bf1668637415b279,8.0,316216138.0,alext382,https://www.vinted.com/member/316216138-alext382,Not Available,No,No,12/7/2025,1765071833000.0
Boots,7741591725.0,Women rain boots,10.0,11.2,1.2,USD,Capelli New York,8.0,Very good,https://www.vinted.com/items/7741591725-women-rain-boots,https://images1.vinted.net/t/05_008b8_78kWCi6gUUTCm9C3z4mcnajb/f800/1765409355.webp?s=694d39407d9e241eeda869f1126da5899b8a8bc4,24.0,313133528.0,saw-ya-looking,https://www.vinted.com/member/313133528-saw-ya-looking,Not Available,No,No,12/11/2025,1765409355000.0
Boots,7702344359.0,Sonoma tan faux fur boots,16.0,17.5,1.5,USD,Sonoma,8.0,Very good,https://www.vinted.com/items/7702344359-sonoma-tan-faux-fur-boots,https://images1.vinted.net/t/06_00361_RELLb48PDbzseTKomiNg5z3y/f800/1764923705.webp?s=57570366372682b35cdb31e70382cd989a6b7dd7,109.0,311926772.0,jerseygirl1212,https://www.vinted.com/member/311926772-jerseygirl1212,https://images1.vinted.net/t/05_025ca_HDq3c3sAe6ybrVZyYx1cemSa/f800/1763297801.webp?s=f628ce545be53dd6d12f75f5c2fd50e7765f4f1e,No,No,12/5/2025,1764923705000.0
Boots,7743798750.0,Cole Haan Allen Metallic Gold Black Ankle Bootie Size6.5,19.0,20.65,1.65,USD,Cole Haan,6.5,Very good,https://www.vinted.com/items/7743798750-cole-haan-allen-metallic-gold-black-ankle-bootie-size65,https://images1.vinted.net/t/06_020cf_gtVGoAhJdUk24Pgef69z52F1/f800/1765458295.webp?s=5309e30583e1c20a70c34daf47b5962d112795b4,0.0,3123590936.0,magiya12,https://www.vinted.com/member/3123590936-magiya12,https://images1.vinted.net/t/06_01cfb_n71N7m3F131XRa3FkD5W8eay/f800/1765338195.webp?s=a8a4149ea183214add917f19739e4d14c1d32fe4,No,No,12/11/2025,1765458295000.0
Boots,7734812672.0,UGG Boots,32.0,34.3,2.3,USD,UGG,8.0,Very good,https://www.vinted.com/items/7734812672-ugg-boots,https://images1.vinted.net/t/05_00521_dfQprqhNyyLfHNfQsydYfLvC/f800/1765315199.webp?s=a923c80584634b98b072b1589a25c00bb4f7e79d,33.0,309824694.0,asmvanyu,https://www.vinted.com/member/309824694-asmvanyu,Not Available,No,No,12/9/2025,1765315199000.0
Boots,7735293059.0,Ladies Hunter Boots,50.0,53.2,3.2,USD,Hunter,8.0,Very good,https://www.vinted.com/items/7735293059-ladies-hunter-boots,https://images1.vinted.net/t/02_0142f_rj5jrkqU8uNs644bkT2gxSpd/f800/1765323547.webp?s=05068c4142fa358f892d9a5763ebde4122ee0a5f,46.0,3123580395.0,midlifemode,https://www.vinted.com/member/3123580395-midlifemode,Not Available,No,No,12/10/2025,1765323547000.0
Boots,7741689175.0,Giani Bernini Carliee Black Memory Foam Booties Women Size 7M,25.0,26.95,1.95,USD,giani bernini,7.0,New with tags,https://www.vinted.com/items/7741689175-giani-bernini-carliee-black-memory-foam-booties-women-size-7m,https://images1.vinted.net/t/01_02149_JredYVKEhVzvZxD88ARgZyrR/f800/1765414694.webp?s=119c88e5c0336dbd38b482404631551d53e49df8,6.0,70878773.0,tinkful20,https://www.vinted.com/member/70878773-tinkful20,https://images1.vinted.net/t/03_007e4_XzvUNTntQFeHBNYQpzxPAumT/f800/1683469314.webp?s=3c8a5b4c079409a566515f4bc1954b5d58381199,No,No,12/11/2025,1765414694000.0
Boots,7728262446.0,Black Knee High Boots,20.0,21.7,1.7,USD,Boots,7.5,New without tags,https://www.vinted.com/items/7728262446-black-knee-high-boots,https://images1.vinted.net/t/06_000f8_o5S8c7YRvbqUZUx7YBPS73pR/f800/1765226586.webp?s=fab3cff6bc80b6170a1dbaca1f8bbda52dd1adce,31.0,316628243.0,deandrap7,https://www.vinted.com/member/316628243-deandrap7,https://images1.vinted.net/t/05_0021c_stRkdAXCbyFwZZWgLNc8jm6A/f800/1765226090.webp?s=95d241a9833f9a27c3c62cffb9f912cc2c478904,No,No,12/8/2025,1765226586000.0
Boots,7743894946.0,Dr. Martens Leona Platform Boots - US Size 6,65.0,68.95,3.95,USD,Dr. Martens,6.0,Very good,https://www.vinted.com/items/7743894946-dr-martens-leona-platform-boots-us-size-6,https://images1.vinted.net/t/05_01c5d_Zs2fDfutcnxdQLpPLcBzmKqc/f800/1765459148.webp?s=6258c46257add77a3966d6ad249c9dfe1db84c1b,1.0,309019659.0,ingridc310,https://www.vinted.com/member/309019659-ingridc310,Not Available,No,No,12/11/2025,1765459148000.0
Boots,7714217718.0,Brown leather knee high Aresole boots.,10.0,11.2,1.2,USD,aresoles,6.5,Satisfactory,https://www.vinted.com/items/7714217718-brown-leather-knee-high-aresole-boots,https://images1.vinted.net/t/06_015e3_Wf4s89286aFZGabxjhRHHV2u/f800/1765084286.webp?s=0638c8defb9706961ce69c4db0b6ae9eba720857,15.0,316222481.0,catherinewhite1956,https://www.vinted.com/member/316222481-catherinewhite1956,Not Available,No,No,12/7/2025,1765084286000.0
Boots,7725328811.0,Black leather (or faux leather) high heel boots -size 9,20.0,21.7,1.7,USD,Not Available,9.0,Very good,https://www.vinted.com/items/7725328811-black-leather-or-faux-leather-high-heel-boots-size-9,https://images1.vinted.net/t/06_012f9_eVrH3qarsWysjMJAGohiBbxQ/f800/1765204188.webp?s=ad54b568c4a33207a2c3be6b989fe13df8af7f7e,47.0,309696848.0,notoriousmwc,https://www.vinted.com/member/309696848-notoriousmwc,https://images1.vinted.net/t/06_01414_jvNxAXCzfH9QeaFK74q2HiLK/f800/1765383137.webp?s=4fd965e522188a090a68573be30ff36ace80c73e,No,No,12/8/2025,1765204188000.0
Boots,7741747029.0,Boots 👢,20.0,21.7,1.7,USD,Shein,12.5,New without tags,https://www.vinted.com/items/7741747029-boots,https://images1.vinted.net/t/01_0022c_sGKJwYdK46idUapB8UeGHp1X/f800/1765423583.webp?s=1b28f204b5b62acd54bae162c592a947e8deab50,4.0,3123787175.0,her_imperialhighness,https://www.vinted.com/member/3123787175-herimperialhighness,Not Available,No,No,12/11/2025,1765423583000.0
Boots,7734180707.0,Black knee high boots,20.0,21.7,1.7,USD,kelly& katie,9.0,Very good,https://www.vinted.com/items/7734180707-black-knee-high-boots,https://images1.vinted.net/t/05_003f0_vVvJs4tH6exZCBLjbwJatX6S/f800/1765309709.webp?s=b7ea5f4fc75baecd41bbaf193560251b0c518179,34.0,314981751.0,valentinamoore2,https://www.vinted.com/member/314981751-valentinamoore2,https://images1.vinted.net/t/05_016b5_mDkJWEJbKcfkuBepuBhVFrhQ/f800/1764633716.webp?s=37f8dad8b01e950575690c74e23aafaff99d4948,No,No,12/9/2025,1765309709000.0
Boots,7735447505.0,Sam Edelman Knee High Boots,20.0,21.7,1.7,USD,Sam Edelman,7.5,Very good,https://www.vinted.com/items/7735447505-sam-edelman-knee-high-boots,https://images1.vinted.net/t/01_01686_fixuEPNP9FXJmk9QoULfLNzu/f800/1765340107.webp?s=fdaafbb42017f4094e91ef41be05295d0caf0f42,23.0,310997661.0,aortiz1178,https://www.vinted.com/member/310997661-aortiz1178,https://images1.vinted.net/t/05_00c2b_ZTgkycA2jRi2KQBRFkfg5jfi/f800/1762885277.webp?s=5f506596704f570939cd2e4b3f1304bb40dcb9d0,No,No,12/10/2025,1765340107000.0
Boots,7739185402.0,Ankle boots size 7,5.0,5.95,0.95,USD,Boots,7.0,Very good,https://www.vinted.com/items/7739185402-ankle-boots-size-7,https://images1.vinted.net/t/05_00fd0_PybDgD5zFC1LoNPe1SziyW4b/f800/1765384920.webp?s=a52d466037c646866b68be564a402310c5e59dda,5.0,311845693.0,jiminjamie,https://www.vinted.com/member/311845693-jiminjamie,https://images1.vinted.net/t/05_001a6_9bJFHQSoD8PaAGKYe3pow8Bt/f800/1764687798.webp?s=7955440996e1220b59ad822bf752a4f4bd3679e9,No,No,12/10/2025,1765384920000.0
Boots,7735313617.0,Dr. Martens,80.0,84.7,4.7,USD,Dr. Martens,11.0,Very good,https://www.vinted.com/items/7735313617-dr-martens,https://images1.vinted.net/t/06_0161f_v78n2dxs77FBaWthCCc16c4U/f800/1765324445.webp?s=45007140865da92bab6f5d8faa74772bd280eaca,29.0,3123575544.0,georgem910,https://www.vinted.com/member/3123575544-georgem910,Not Available,No,No,12/10/2025,1765324445000.0
Boots,7701928532.0,brown high boots with built in socks,13.0,14.35,1.35,USD,Boots,7.0,Satisfactory,https://www.vinted.com/items/7701928532-brown-high-boots-with-built-in-socks,https://images1.vinted.net/t/05_01ff7_D76FvdgpTxgDz6PcYv2LrXGQ/f800/1764908379.webp?s=721884b61bb684817b1498c5dbf70d357f9c06f2,118.0,249841333.0,macabrr,https://www.vinted.com/member/249841333-macabrr,https://images1.vinted.net/t/04_01b20_gF2U7o89n8fMNPmWYCE7nzhz/f800/1736230639.webp?s=0b50ff5d1b81b3fbd9d4b17ba0f314f30bcff80d,No,No,12/5/2025,1764908379000.0
Boots,7710733837.0,Purple Toddler Boots,6.0,7.0,1.0,USD,Shein,8 child,New with tags,https://www.vinted.com/items/7710733837-purple-toddler-boots,https://images1.vinted.net/t/01_008d2_3ZJRKWY9iuhRe2soFAf4ZdT5/f800/1765031450.webp?s=220944da263d78ee0a196c07f94772e15fb20e83,7.0,314129012.0,sav1sav,https://www.vinted.com/member/314129012-sav1sav,https://images1.vinted.net/t/05_0035a_QXmct4iDkPTcte8XKZ4tbHBC/f800/1764175458.webp?s=c3fa9da97562acf754f2a8fb6ec16f3fc45d8d14,No,No,12/6/2025,1765031450000.0
Boots,7741438840.0,St. John's Bay Brown Knee High Boots,32.0,34.3,2.3,USD,St. John's Bay,11.0,New with tags,https://www.vinted.com/items/7741438840-st-johns-bay-brown-knee-high-boots,https://images1.vinted.net/t/05_002ba_YL5fVYo4rqeAFF4EJFciudiJ/f800/1765405657.webp?s=9ba7ae5482f44932fba85f94b7e7d10523d0ff78,12.0,315992110.0,closetgoods,https://www.vinted.com/member/315992110-closetgoods,https://images1.vinted.net/t/05_00f89_jeKHD1GsuH8j9hcKBkkbrhE2/f800/1764969849.webp?s=431d48e83087b0b5acb7eee791662617a8609714,No,No,12/10/2025,1765405657000.0
Boots,7744004418.0,Ladies leather ankle boots size EU 42,10.0,11.2,1.2,USD,Rieker,10.0,Very good,https://www.vinted.com/items/7744004418-ladies-leather-ankle-boots-size-eu-42,https://images1.vinted.net/t/06_00aea_StLLJZF5EufHFckej4RxazUY/f800/1765460106.webp?s=e9c39c9a90fc9544197fdd841ef3f2af31b39f60,0.0,315241002.0,terrylr3,https://www.vinted.com/member/315241002-terrylr3,Not Available,No,No,12/11/2025,1765460106000.0
Boots,7727874629.0,Women boots,23.0,24.85,1.85,USD,Juicy Couture,8.0,Very good,https://www.vinted.com/items/7727874629-women-boots,https://images1.vinted.net/t/01_001f2_8BWEMMs4ZhYVHLBZCAXbubiS/f800/1765223509.webp?s=ee36c2b82fc0b01e442e2316f6badbddba51d9f0,20.0,310006406.0,chosen2025,https://www.vinted.com/member/310006406-chosen2025,https://images1.vinted.net/t/05_013b3_cXzJaTN5YGKtwuvBxNiMBJWe/f800/1763584305.webp?s=2a853cc86f3371d25cc012f7400b8edb4de41ed6,No,No,12/8/2025,1765223509000.0
Boots,7744078250.0,Skechers ladies size 10 ankle boots,20.0,21.7,1.7,USD,Skechers,10.0,Very good,https://www.vinted.com/items/7744078250-skechers-ladies-size-10-ankle-boots,https://images1.vinted.net/t/01_025e3_4zSNk24PMWRFzyJrwj4noS2X/f800/1765460743.webp?s=09f6ca59e86d122443ed81666ab7073988ebd1fe,0.0,315241002.0,terrylr3,https://www.vinted.com/member/315241002-terrylr3,Not Available,No,No,12/11/2025,1765460743000.0
Boots,7741716990.0,Backers,30.0,32.2,2.2,USD,TAN,9.5,Very good,https://www.vinted.com/items/7741716990-backers,https://images1.vinted.net/t/06_006b3_VqFXkpRS7n6UgkU4dkYAAzV1/f800/1765418034.webp?s=45b54c9bc4c3cb9e465025b87ffd2d4cfa95dfba,9.0,311979045.0,vanessasm722,https://www.vinted.com/member/311979045-vanessasm722,Not Available,No,No,12/11/2025,1765418034000.0
Boots,7741764401.0,Ariat Legend Western Cowboy Boots Kids Animal Print size 3 STYLE # 10010911,45.0,47.95,2.95,USD,Ariat,3 junior,Good,https://www.vinted.com/items/7741764401-ariat-legend-western-cowboy-boots-kids-animal-print-size-3-style-10010911,https://images1.vinted.net/t/01_004fb_CJuQUukybyMJeiNej5gQjdky/f800/1765427177.webp?s=47f3fc6d3a02d4f268aa0acd6dd257c822c3b489,5.0,312094638.0,sckrew2020,https://www.vinted.com/member/312094638-sckrew2020,https://images1.vinted.net/t/06_02135_enM4pY5vJgNRjR73v6nhcEJj/f800/1763355263.webp?s=afad4b86b24ff5cc6c99a46cf9474a652783d2d5,No,No,12/11/2025,1765427177000.0
Boots,7743694203.0,Suede Shoes,100.0,105.7,5.7,USD,Suede,8.0,New with tags,https://www.vinted.com/items/7743694203-suede-shoes,https://images1.vinted.net/t/05_010bc_SxUpKaVZVLXVLkFgbxGfs5kK/f800/1765457498.webp?s=2b747e347d79fa5159a282ed5e8b038ecff36965,0.0,3123609421.0,twelve_twelve,https://www.vinted.com/member/3123609421-twelvetwelve,https://images1.vinted.net/t/05_00227_6EG3CgJbF6xLxza8xFAcDK2u/f800/1765356239.webp?s=898e31fade6fabd8bcc1072780a6d6d73de8c3e9,No,No,12/11/2025,1765457498000.0
